degrees,latitude,longitude,timestamp
31.48,22.30465,39.1035667,2022-05-29T20:10:25.000Z
31.42,22.30465,39.1035833,2022-05-29T21:10:25.000Z
31.38,22.3046333,39.1036,2022-05-29T22:10:25.000Z
31.32,22.30465,39.1036,2022-05-29T23:10:25.000Z
31.26,22.30465,39.1035833,2022-05-30T00:10:25.000Z
31.22,22.30465,39.1035833,2022-05-30T01:10:25.000Z
31.18,22.30465,39.1035833,2022-05-30T02:10:25.000Z
31.12,22.3046667,39.1035667,2022-05-30T03:10:25.000Z
31.16,22.30465,39.1035667,2022-05-30T04:10:25.000Z
31.3,22.30465,39.1035833,2022-05-30T05:10:25.000Z
31.42,22.3046667,39.1036,2022-05-30T06:10:25.000Z
31.64,22.30465,39.1036,2022-05-30T07:10:25.000Z
31.84,22.30465,39.1035833,2022-05-30T08:10:25.000Z
32.0,22.3046667,39.1036,2022-05-30T09:10:25.000Z
32.06,22.30465,39.1036,2022-05-30T10:10:25.000Z
32.12,22.3046333,39.1036167,2022-05-30T11:10:25.000Z
32.1,22.30465,39.1036167,2022-05-30T12:10:25.000Z
32.12,22.3046667,39.1036,2022-05-30T13:10:25.000Z
32.02,22.3047,39.10365,2022-05-30T14:10:25.000Z
31.9,22.3047167,39.1035667,2022-05-30T15:10:25.000Z
31.84,22.3047,39.1035833,2022-05-30T16:10:25.000Z
31.8,22.3046833,39.1035833,2022-05-30T17:10:25.000Z
31.76,22.3046833,39.1035833,2022-05-30T18:10:25.000Z
31.72,22.3046667,39.1035333,2022-05-30T19:10:25.000Z
31.64,22.3046667,39.1035667,2022-05-30T20:10:25.000Z
31.6,22.30465,39.1035833,2022-05-30T21:10:25.000Z
31.52,22.3046167,39.1036167,2022-05-30T22:10:25.000Z
31.42,22.3046167,39.1035833,2022-05-30T23:10:25.000Z
31.4,22.3046333,39.1035667,2022-05-31T00:10:25.000Z
31.32,22.30465,39.1035667,2022-05-31T01:10:25.000Z
31.22,22.3046167,39.1035667,2022-05-31T02:10:25.000Z
31.24,22.3046333,39.1035667,2022-05-31T03:10:25.000Z
31.26,22.30465,39.1035833,2022-05-31T04:10:25.000Z
31.34,22.3046667,39.1035667,2022-05-31T05:10:25.000Z
31.42,22.3046833,39.1035667,2022-05-31T06:10:25.000Z
31.58,22.3046833,39.1035667,2022-05-31T07:10:25.000Z
31.7,22.3046833,39.1036,2022-05-31T08:10:25.000Z
31.94,22.3046833,39.1036,2022-05-31T09:10:25.000Z
32.1,22.3046667,39.1036,2022-05-31T10:10:25.000Z
32.16,22.30465,39.1036167,2022-05-31T11:10:25.000Z
32.14,22.3046667,39.1036,2022-05-31T12:10:25.000Z
32.12,22.30465,39.1036,2022-05-31T13:10:25.000Z
32.12,22.30465,39.1036167,2022-05-31T14:10:25.000Z
31.98,22.3046833,39.1036167,2022-05-31T15:10:25.000Z
31.84,22.3046667,39.1035833,2022-05-31T16:10:25.000Z
31.78,22.3046667,39.1035667,2022-05-31T17:10:25.000Z
31.7,22.3046667,39.10355,2022-05-31T18:10:25.000Z
31.7,22.30465,39.1035833,2022-05-31T19:10:25.000Z
31.66,22.3046667,39.1036,2022-05-31T20:10:25.000Z
31.58,22.30465,39.1036,2022-05-31T21:10:25.000Z
31.54,22.30465,39.1036,2022-05-31T22:10:25.000Z
31.5,22.30465,39.1035833,2022-05-31T23:10:25.000Z
