significantWaveHeight,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,timestamp,latitude,longitude
0.08,25.6,11.52,203.499,80.029,246.571,79.723,2022-10-07T20:40:25.000Z,22.30472,39.10362
0.02,17.06,3.96,123.111,76.555,140.194,79.151,2022-10-07T21:10:25.000Z,22.3047,39.1036
0.01,25.6,3.76,83.591,69.16,75.7,76.747,2022-10-07T21:40:25.000Z,22.3047,39.1036
0.01,20.48,3.4,234.324,79.104,28.072,80.352,2022-10-07T22:10:25.000Z,22.30468,39.1036
0.03,10.24,4.82,4.917,77.243,354.806,79.705,2022-10-07T22:40:25.000Z,22.30467,39.10358
0.06,25.6,11.1,122.471,75.689,137.077,75.427,2022-10-07T23:10:25.000Z,22.30467,39.10358
0.06,25.6,10.12,185.356,75.766,194.237,78.243,2022-10-07T23:40:25.000Z,22.30467,39.10358
0.05,25.6,10.0,341.91,74.517,1.219,77.215,2022-10-08T00:40:25.000Z,22.30467,39.10357
0.05,25.6,8.38,122.471,79.464,188.746,80.506,2022-10-08T01:10:25.000Z,22.30467,39.1036
0.05,25.6,9.24,292.567,74.13,272.643,78.409,2022-10-08T01:40:25.000Z,22.30463,39.10358
0.05,25.6,8.32,130.986,74.353,149.789,77.323,2022-10-08T02:10:25.000Z,22.30463,39.10358
0.04,25.6,8.12,337.27,70.858,340.652,75.329,2022-10-08T02:40:25.000Z,22.30463,39.10358
0.01,11.36,5.72,254.172,72.605,328.241,80.044,2022-10-08T03:40:25.000Z,22.30463,39.1036
0.06,25.6,10.02,156.228,77.308,167.152,78.679,2022-10-08T04:10:25.000Z,22.30463,39.1036
0.07,25.6,10.18,119.539,76.823,134.657,76.208,2022-10-08T04:40:25.000Z,22.30463,39.1036
0.02,17.06,3.96,197.241,76.066,189.13,78.75,2022-10-08T05:40:25.000Z,22.30465,39.1036
0.02,4.86,3.5,138.318,77.06,105.524,78.778,2022-10-08T06:10:25.000Z,22.30465,39.1036
0.01,2.38,2.1,202.329,78.594,267.397,80.152,2022-10-08T06:40:25.000Z,22.30463,39.10358
0.02,25.6,3.2,144.53,77.04,176.309,79.789,2022-10-08T07:40:25.000Z,22.30467,39.1036
0.02,25.6,4.96,301.264,78.391,255.964,80.208,2022-10-08T08:10:25.000Z,22.30467,39.1036
0.02,25.6,4.5,156.181,76.072,164.407,77.412,2022-10-08T08:40:25.000Z,22.30467,39.10358
0.05,25.6,9.04,145.491,77.892,139.086,78.635,2022-10-08T09:10:25.000Z,22.30455,39.10377
0.02,14.62,3.88,246.557,75.994,195.945,79.28,2022-10-08T10:10:25.000Z,22.30468,39.10358
0.03,20.48,4.66,211.283,77.281,217.569,79.719,2022-10-08T10:40:25.000Z,22.30468,39.10362
0.1,20.48,7.08,178.794,73.116,176.163,74.234,2022-10-08T11:10:25.000Z,22.30468,39.1036
0.05,12.8,3.32,225.0,75.701,173.83,79.541,2022-10-08T11:40:25.000Z,22.30467,39.10358
0.08,25.6,3.22,316.975,76.858,231.34,79.75,2022-10-08T12:10:25.000Z,22.30468,39.10358
0.04,1.48,1.54,162.382,74.626,192.529,78.431,2022-10-08T13:10:25.000Z,22.3047,39.10357
0.04,1.26,2.04,256.459,72.834,197.723,76.89,2022-10-08T13:40:25.000Z,22.3047,39.10358
0.03,10.24,2.44,247.714,78.374,235.62,80.112,2022-10-08T14:10:25.000Z,22.3047,39.1036
0.02,1.26,1.9,190.401,74.395,148.627,79.104,2022-10-08T15:10:25.000Z,22.30472,39.1036
0.02,20.48,3.78,246.6,73.279,251.917,78.961,2022-10-08T16:10:25.000Z,22.30472,39.10355
0.06,20.48,8.68,68.806,74.523,113.499,79.017,2022-10-08T16:40:25.000Z,22.30475,39.10358
0.06,25.6,9.4,210.735,79.305,258.232,80.052,2022-10-08T17:10:25.000Z,22.30473,39.1036
0.04,17.06,6.44,272.064,76.503,294.362,78.691,2022-10-08T17:40:25.000Z,22.30473,39.10358
0.04,20.48,9.28,156.448,77.586,349.019,78.279,2022-10-08T18:10:25.000Z,22.30468,39.1036
0.01,17.06,2.94,278.531,72.579,268.025,78.697,2022-10-08T18:40:25.000Z,22.30468,39.10365
0.01,25.6,3.7,20.433,76.596,38.853,79.177,2022-10-08T19:10:25.000Z,22.30472,39.10363
0.06,20.48,8.84,80.261,75.452,45.971,79.359,2022-10-08T19:40:25.000Z,22.30473,39.10363
0.09,17.06,9.38,293.749,74.255,262.057,79.29,2022-10-08T20:10:25.000Z,22.30472,39.10362
0.07,25.6,9.68,204.092,75.504,170.538,78.583,2022-10-08T20:40:25.000Z,22.30468,39.10362
0.03,8.52,5.18,23.962,80.637,180.0,80.152,2022-10-08T21:10:25.000Z,22.3047,39.10362
0.03,14.62,6.1,319.538,79.239,19.25,78.341,2022-10-08T21:40:25.000Z,22.3047,39.10362
0.03,25.6,6.1,98.207,76.754,88.152,77.256,2022-10-08T22:40:25.000Z,22.30468,39.10358
0.02,25.6,4.12,76.329,76.37,86.348,79.141,2022-10-08T23:10:25.000Z,22.30468,39.10358
0.06,25.6,9.82,200.056,78.327,226.042,79.473,2022-10-08T23:40:25.000Z,22.3047,39.10358
0.05,25.6,9.44,251.232,76.599,315.0,80.579,2022-10-09T00:10:25.000Z,22.30468,39.10358
0.02,25.6,8.38,311.987,74.939,314.145,77.184,2022-10-09T00:40:25.000Z,22.30467,39.10355
0.05,25.6,8.78,329.3,73.29,305.311,76.227,2022-10-09T01:10:25.000Z,22.30467,39.10358
0.04,20.48,7.86,130.601,73.766,137.386,76.887,2022-10-09T01:40:25.000Z,22.30465,39.10358
0.05,20.48,9.06,154.486,75.013,138.013,79.956,2022-10-09T02:10:25.000Z,22.30465,39.10358
0.01,25.6,2.86,33.092,76.706,26.211,78.107,2022-10-09T03:10:25.000Z,22.30465,39.10358
0.04,25.6,6.26,234.36,78.403,177.58,78.163,2022-10-09T03:40:25.000Z,22.30463,39.10358
0.03,11.36,5.4,158.962,78.791,125.655,76.413,2022-10-09T04:10:25.000Z,22.30463,39.10358
0.04,11.36,5.36,90.971,73.685,101.997,77.722,2022-10-09T04:40:25.000Z,22.30463,39.1036
0.05,25.6,9.96,275.875,67.521,277.079,74.673,2022-10-09T05:10:25.000Z,22.30463,39.10358
0.1,17.06,4.72,79.028,68.144,107.928,78.147,2022-10-09T06:40:25.000Z,22.30478,39.10342
0.05,6.82,5.08,132.591,71.848,141.116,76.15,2022-10-09T07:10:25.000Z,22.30477,39.1034
0.05,20.48,5.86,26.03,79.111,169.287,76.424,2022-10-09T07:40:25.000Z,22.30475,39.10338
0.06,25.6,5.54,141.843,75.932,143.032,76.279,2022-10-09T08:10:25.000Z,22.30478,39.10335
0.1,17.06,8.8,180.0,80.751,167.042,76.298,2022-10-09T09:10:25.000Z,22.3048,39.10338
0.04,17.06,6.24,352.933,76.047,316.042,79.473,2022-10-09T09:40:25.000Z,22.30473,39.10332
0.09,14.62,7.9,88.652,77.588,151.928,78.983,2022-10-09T10:10:25.000Z,22.3048,39.10333
0.06,17.06,4.68,181.061,78.861,197.65,76.32,2022-10-09T10:40:25.000Z,22.30482,39.10335
0.36,20.48,12.44,146.788,74.158,132.474,77.122,2022-10-09T11:10:25.000Z,22.30482,39.10332
0.22,25.6,9.2,143.043,75.646,163.686,73.952,2022-10-09T11:40:25.000Z,22.3048,39.10333
0.11,25.6,6.62,241.821,79.761,200.556,77.571,2022-10-09T12:10:25.000Z,22.3047,39.1035
0.27,20.48,13.62,177.054,75.443,250.907,79.931,2022-10-09T12:40:25.000Z,22.30453,39.10348
0.05,20.48,3.78,171.167,74.862,170.417,77.874,2022-10-09T13:10:25.000Z,22.30483,39.10332
0.08,25.6,5.68,154.093,76.266,173.057,69.379,2022-10-09T13:40:25.000Z,22.30482,39.10335
0.11,25.6,7.76,162.084,75.29,174.685,71.971,2022-10-09T14:10:25.000Z,22.30482,39.1034
0.03,12.8,5.38,167.542,69.784,170.727,74.898,2022-10-09T14:40:25.000Z,22.30482,39.10335
0.18,17.06,10.02,158.663,75.39,156.859,69.882,2022-10-09T15:10:25.000Z,22.30478,39.10335
0.11,12.8,8.12,132.852,71.501,141.862,73.919,2022-10-09T15:40:25.000Z,22.30485,39.10333
0.11,25.6,11.5,142.481,78.182,177.709,75.913,2022-10-09T16:10:25.000Z,22.30485,39.10338
0.03,17.06,5.2,252.087,72.32,236.807,75.796,2022-10-09T16:40:25.000Z,22.30487,39.10343
0.04,20.48,12.74,111.873,74.954,162.35,78.237,2022-10-09T17:10:25.000Z,22.30487,39.10342
0.04,8.52,4.96,201.801,78.207,176.135,78.036,2022-10-09T17:40:25.000Z,22.30477,39.10337
0.07,20.48,9.78,161.701,75.545,169.739,76.217,2022-10-09T18:10:25.000Z,22.30483,39.10338
0.03,25.6,3.84,129.276,67.889,171.511,75.472,2022-10-09T18:40:25.000Z,22.30485,39.10338
0.03,20.48,4.88,20.739,71.777,36.027,79.396,2022-10-09T19:10:25.000Z,22.30482,39.10343
0.21,17.06,13.64,181.239,73.335,175.365,73.31,2022-10-09T19:40:25.000Z,22.30485,39.10337
0.08,11.36,8.42,255.466,79.916,174.218,77.82,2022-10-09T20:40:25.000Z,22.30477,39.1034
0.05,8.52,5.58,144.098,72.623,151.783,79.164,2022-10-09T21:10:25.000Z,22.3048,39.1034
0.11,20.48,10.8,119.055,75.978,159.291,77.479,2022-10-09T21:40:25.000Z,22.3048,39.10335
0.09,25.6,11.74,303.179,75.948,267.064,79.467,2022-10-09T22:10:25.000Z,22.3048,39.10335
0.1,20.48,10.32,335.066,75.886,197.526,80.235,2022-10-09T22:40:25.000Z,22.30485,39.1034
0.23,25.6,16.82,182.603,62.291,180.0,65.721,2022-10-09T23:10:25.000Z,22.30485,39.1034
0.17,25.6,14.76,135.679,73.603,153.593,74.341,2022-10-09T23:40:25.000Z,22.30473,39.10335
0.17,25.6,13.76,194.579,71.322,189.36,73.361,2022-10-10T00:10:25.000Z,22.3048,39.10335
0.1,20.48,11.7,194.213,67.475,165.789,74.472,2022-10-10T00:40:25.000Z,22.3048,39.10337
0.06,14.62,7.5,226.302,78.525,181.71,78.329,2022-10-10T01:10:25.000Z,22.3048,39.10337
0.05,8.52,5.68,131.785,78.493,163.346,76.038,2022-10-10T01:40:25.000Z,22.30477,39.10338
0.08,25.6,11.04,180.503,76.38,259.38,77.738,2022-10-10T02:10:25.000Z,22.30473,39.10333
0.1,25.6,10.54,186.194,75.715,158.356,75.469,2022-10-10T03:10:25.000Z,22.30478,39.10338
0.12,25.6,12.42,66.584,75.348,103.392,77.533,2022-10-10T03:40:25.000Z,22.30478,39.10338
0.04,20.48,14.64,335.323,79.4,181.79,79.75,2022-10-10T04:40:25.000Z,22.3048,39.10345
0.11,14.62,9.5,143.167,67.713,145.03,72.185,2022-10-10T05:10:25.000Z,22.3048,39.10342
0.05,25.6,6.34,27.88,73.758,147.829,78.074,2022-10-10T06:10:25.000Z,22.30482,39.10342
0.07,14.62,8.0,157.214,68.506,191.689,77.43,2022-10-10T06:40:25.000Z,22.30478,39.10338
0.12,14.62,10.54,132.775,58.388,133.808,61.062,2022-10-10T07:10:25.000Z,22.30475,39.10337
0.09,11.36,8.58,165.466,74.105,158.124,75.184,2022-10-10T07:40:25.000Z,22.30472,39.1034
0.14,17.06,10.48,140.87,74.762,141.267,75.999,2022-10-10T08:10:25.000Z,22.30483,39.10332
0.21,20.48,14.12,8.427,78.837,165.964,79.877,2022-10-10T08:40:25.000Z,22.30468,39.10338
0.16,25.6,12.88,165.913,69.465,167.574,73.501,2022-10-10T09:10:25.000Z,22.30478,39.10338
0.08,11.36,5.58,107.65,79.179,166.608,73.873,2022-10-10T09:40:25.000Z,22.3047,39.10332
0.11,17.06,8.36,214.509,74.624,191.389,75.204,2022-10-10T10:10:25.000Z,22.30477,39.10332
0.06,14.62,4.74,49.399,78.431,255.964,80.865,2022-10-10T10:40:25.000Z,22.3048,39.10338
0.24,17.06,11.88,180.232,70.572,187.755,70.007,2022-10-10T11:10:25.000Z,22.30482,39.10338
0.19,20.48,10.36,352.02,76.63,163.009,77.99,2022-10-10T11:40:25.000Z,22.30478,39.10333
0.1,25.6,5.22,319.399,77.673,167.905,80.459,2022-10-10T12:10:25.000Z,22.3048,39.10338
0.07,25.6,13.38,176.424,75.779,182.134,74.375,2022-10-10T12:40:25.000Z,22.30482,39.10333
0.04,20.48,6.02,360.0,80.312,249.444,80.689,2022-10-10T13:10:25.000Z,22.30492,39.1033
0.24,20.48,11.94,178.641,70.295,180.373,67.788,2022-10-10T13:40:25.000Z,22.30487,39.10338
0.15,14.62,9.4,254.745,80.12,182.314,77.005,2022-10-10T14:10:25.000Z,22.3048,39.10342
0.08,20.48,8.76,161.2,76.996,158.405,78.958,2022-10-10T14:40:25.000Z,22.30483,39.1034
0.09,14.62,7.86,290.4,75.743,176.73,78.202,2022-10-10T15:10:25.000Z,22.30483,39.10338
0.04,17.06,9.3,208.237,76.019,195.018,79.329,2022-10-10T15:40:25.000Z,22.30487,39.10335
0.03,20.48,8.64,236.746,71.841,219.76,74.31,2022-10-10T16:10:25.000Z,22.30485,39.10335
0.02,25.6,4.48,215.587,75.534,220.462,77.408,2022-10-10T16:40:25.000Z,22.30485,39.10335
0.19,25.6,13.82,90.0,78.861,229.399,78.807,2022-10-10T17:10:25.000Z,22.30483,39.10342
0.07,12.8,8.04,4.0,75.137,123.69,80.167,2022-10-10T17:40:25.000Z,22.30483,39.10335
0.13,25.6,12.6,292.166,76.27,301.293,78.629,2022-10-10T18:40:25.000Z,22.30483,39.10333
0.02,25.6,4.28,159.59,75.381,150.945,77.272,2022-10-10T19:10:25.000Z,22.3048,39.10343
0.09,20.48,7.82,190.816,66.157,186.417,62.643,2022-10-10T19:40:25.000Z,22.30448,39.10337
0.19,17.06,12.44,203.157,73.531,192.119,74.133,2022-10-10T20:10:25.000Z,22.30482,39.10338
0.15,25.6,13.64,190.437,79.483,190.666,71.479,2022-10-10T20:40:25.000Z,22.30473,39.10343
0.04,25.6,5.7,294.228,77.476,254.745,78.738,2022-10-10T21:10:25.000Z,22.3048,39.10343
0.08,20.48,9.76,129.245,73.409,145.739,74.121,2022-10-10T21:40:25.000Z,22.30482,39.10335
0.09,25.6,11.84,111.161,78.351,145.561,79.33,2022-10-10T22:10:25.000Z,22.30483,39.10338
0.1,17.06,10.6,162.708,71.698,169.875,72.717,2022-10-10T22:40:25.000Z,22.30483,39.10338
0.17,20.48,12.94,162.378,69.631,161.423,70.241,2022-10-10T23:10:25.000Z,22.3048,39.10342
0.25,25.6,17.48,114.466,71.801,148.166,70.51,2022-10-10T23:40:25.000Z,22.3048,39.10335
0.16,20.48,13.24,216.87,79.63,181.618,73.683,2022-10-11T00:10:25.000Z,22.3048,39.10335
0.1,25.6,12.24,156.801,75.404,157.083,75.555,2022-10-11T00:40:25.000Z,22.30482,39.10338
0.08,14.62,8.7,257.093,74.95,274.447,77.371,2022-10-11T01:10:25.000Z,22.30477,39.10337
0.11,25.6,11.84,96.831,72.969,133.807,75.459,2022-10-11T01:40:25.000Z,22.30477,39.10338
0.09,17.06,9.84,224.136,62.097,220.825,72.93,2022-10-11T02:10:25.000Z,22.30478,39.10337
0.08,25.6,10.4,177.032,75.485,164.864,75.858,2022-10-11T02:40:25.000Z,22.30468,39.10338
0.12,25.6,12.24,106.123,75.568,118.578,75.277,2022-10-11T03:10:25.000Z,22.30468,39.10335
0.11,20.48,12.5,187.667,78.923,118.443,79.94,2022-10-11T04:10:25.000Z,22.30478,39.10338
0.12,17.06,9.2,158.674,74.563,146.476,73.033,2022-10-11T04:40:25.000Z,22.30482,39.10335
0.17,25.6,14.6,26.783,76.228,123.69,79.296,2022-10-11T05:10:25.000Z,22.3048,39.10335
0.02,5.38,3.78,299.002,76.75,155.556,79.091,2022-10-11T05:40:25.000Z,22.30478,39.10338
0.1,25.6,11.96,318.991,79.812,311.424,80.126,2022-10-11T06:10:25.000Z,22.30462,39.10342
0.11,17.06,9.94,162.058,76.533,165.51,77.302,2022-10-11T06:40:25.000Z,22.3048,39.10338
0.08,20.48,15.76,125.797,64.006,127.77,64.138,2022-10-11T07:10:25.000Z,22.3048,39.10335
0.06,6.4,5.44,163.513,71.225,165.155,70.088,2022-10-11T07:40:25.000Z,22.30477,39.1034
0.11,14.62,8.92,335.225,79.309,168.69,79.808,2022-10-11T09:10:25.000Z,22.30482,39.10337
0.1,20.48,6.6,200.556,79.663,186.86,75.537,2022-10-11T10:10:25.000Z,22.30482,39.10337
0.26,25.6,14.78,93.674,76.581,149.199,78.594,2022-10-11T10:40:25.000Z,22.3045,39.10308
0.13,25.6,7.38,160.681,73.364,153.435,75.718,2022-10-11T11:10:25.000Z,22.30482,39.10338
0.21,17.06,9.98,84.508,74.564,141.71,76.084,2022-10-11T11:40:25.000Z,22.30478,39.10338
0.08,20.48,5.78,137.626,74.668,150.593,78.488,2022-10-11T12:10:25.000Z,22.30475,39.10343
0.25,25.6,13.94,185.486,65.446,187.871,71.831,2022-10-11T12:40:25.000Z,22.30485,39.10338
0.03,20.48,8.42,172.321,77.39,171.193,78.131,2022-10-11T13:10:25.000Z,22.30483,39.10338
0.26,14.62,10.06,173.788,60.98,171.834,60.237,2022-10-11T13:40:25.000Z,22.30482,39.10338
0.3,25.6,12.78,179.373,69.332,178.421,70.248,2022-10-11T14:10:25.000Z,22.30482,39.10338
0.11,25.6,6.38,183.447,77.666,182.997,73.062,2022-10-11T14:40:25.000Z,22.30483,39.10337
0.07,20.48,5.38,140.774,75.853,152.959,76.641,2022-10-11T15:10:25.000Z,22.30482,39.10337
0.06,25.6,6.48,53.13,80.032,167.681,77.421,2022-10-11T15:40:25.000Z,22.30482,39.10337
0.15,25.6,11.98,169.695,73.604,173.157,76.936,2022-10-11T16:10:25.000Z,22.30482,39.10333
0.14,20.48,8.8,184.635,64.677,185.449,67.865,2022-10-11T16:40:25.000Z,22.30482,39.10338
0.31,20.48,12.74,174.269,69.036,176.233,70.729,2022-10-11T17:10:25.000Z,22.30478,39.10342
0.12,9.3,6.96,159.044,76.939,162.784,74.91,2022-10-11T17:40:25.000Z,22.30472,39.10333
0.08,17.06,8.48,265.601,79.464,184.289,77.786,2022-10-11T18:10:25.000Z,22.30477,39.10338
0.03,5.12,3.34,353.18,67.971,197.526,79.435,2022-10-11T18:40:25.000Z,22.30483,39.10337
0.57,25.6,20.92,178.628,74.118,170.251,68.342,2022-10-11T19:40:25.000Z,22.30463,39.10335
0.56,25.6,22.96,123.326,69.882,122.919,72.408,2022-10-11T20:10:25.000Z,22.30472,39.10333
0.11,17.06,10.46,160.369,74.134,178.426,73.465,2022-10-11T20:40:25.000Z,22.3048,39.10335
0.05,9.3,6.32,158.199,80.171,132.274,80.438,2022-10-11T21:10:25.000Z,22.30482,39.10337
0.06,12.8,6.84,227.153,77.211,211.109,78.3,2022-10-11T21:40:25.000Z,22.30485,39.10342
0.14,25.6,14.14,194.47,77.131,181.637,76.756,2022-10-11T22:10:25.000Z,22.30478,39.10338
0.13,25.6,13.0,194.345,69.498,188.31,73.56,2022-10-11T22:40:25.000Z,22.30483,39.10342
0.14,12.8,10.92,151.12,70.222,175.93,70.269,2022-10-11T23:10:25.000Z,22.3048,39.10343
0.18,25.6,15.5,353.506,75.968,186.34,78.847,2022-10-11T23:40:25.000Z,22.3048,39.10337
0.16,25.6,13.28,165.087,72.415,172.666,72.515,2022-10-12T00:10:25.000Z,22.30478,39.10338
0.08,14.62,8.58,142.431,76.346,145.784,78.597,2022-10-12T00:40:25.000Z,22.30478,39.10342
0.09,20.48,10.5,91.888,77.339,117.582,77.977,2022-10-12T01:10:25.000Z,22.30478,39.1034
0.07,11.36,6.94,175.292,73.965,188.686,78.091,2022-10-12T01:40:25.000Z,22.30478,39.10342
0.05,12.8,6.82,244.741,74.551,208.072,76.883,2022-10-12T02:10:25.000Z,22.30477,39.10337
0.04,8.52,5.56,180.303,73.161,161.222,76.732,2022-10-12T02:40:25.000Z,22.30475,39.1034
0.13,25.6,12.38,309.352,78.426,165.174,79.623,2022-10-12T03:10:25.000Z,22.30475,39.10338
0.13,25.6,13.94,115.278,77.811,130.05,77.376,2022-10-12T03:40:25.000Z,22.3047,39.10333
0.12,20.48,12.68,337.457,78.723,154.093,79.473,2022-10-12T04:10:25.000Z,22.30472,39.10338
0.15,25.6,13.36,169.287,73.193,180.0,76.674,2022-10-12T04:40:25.000Z,22.30457,39.10352
0.09,20.48,8.04,123.57,75.62,168.465,72.676,2022-10-12T05:10:25.000Z,22.30477,39.10342
0.05,10.24,7.1,161.068,71.841,163.768,74.226,2022-10-12T05:40:25.000Z,22.30477,39.10337
0.06,11.36,5.68,169.492,75.87,175.914,77.039,2022-10-12T06:10:25.000Z,22.30452,39.10353
0.22,25.6,15.64,135.671,68.027,137.224,68.516,2022-10-12T06:40:25.000Z,22.30477,39.10338
0.06,25.6,6.08,183.106,75.74,180.418,75.408,2022-10-12T07:10:25.000Z,22.30477,39.10342
0.12,14.62,8.48,194.534,72.887,176.634,72.485,2022-10-12T07:40:25.000Z,22.3048,39.1034
0.16,25.6,13.16,126.87,79.63,135.0,74.003,2022-10-12T08:10:25.000Z,22.3048,39.1034
0.29,25.6,17.54,165.282,65.899,165.824,68.21,2022-10-12T08:40:25.000Z,22.30383,39.10348
0.12,25.6,12.98,157.977,77.133,164.157,77.923,2022-10-12T09:10:25.000Z,22.30485,39.10335
0.05,25.6,5.66,316.153,76.742,252.121,79.728,2022-10-12T09:40:25.000Z,22.30482,39.10335
0.16,20.48,10.38,234.246,79.799,223.091,77.593,2022-10-12T10:10:25.000Z,22.3048,39.10335
0.24,25.6,15.28,204.661,73.775,188.569,74.953,2022-10-12T10:40:25.000Z,22.30478,39.10337
0.19,25.6,9.08,5.194,80.59,172.811,76.469,2022-10-12T11:40:25.000Z,22.30483,39.10338
0.43,25.6,14.7,133.152,80.155,148.299,79.43,2022-10-12T12:10:25.000Z,22.30468,39.10345
0.14,12.8,8.34,173.089,71.219,202.504,77.97,2022-10-12T12:40:25.000Z,22.30438,39.10353
0.23,25.6,12.04,164.113,69.503,167.735,75.228,2022-10-12T13:10:25.000Z,22.30482,39.10338
0.33,20.48,12.76,164.558,73.215,168.174,68.915,2022-10-12T13:40:25.000Z,22.3048,39.1034
0.21,17.06,9.76,161.819,68.811,169.315,71.979,2022-10-12T14:10:25.000Z,22.3047,39.10342
0.09,25.6,6.44,168.559,77.56,179.585,75.365,2022-10-12T14:40:25.000Z,22.30482,39.10337
0.15,12.8,9.08,177.925,75.361,170.056,74.58,2022-10-12T15:10:25.000Z,22.30478,39.1034
0.08,20.48,11.08,175.84,74.188,174.245,75.72,2022-10-12T15:40:25.000Z,22.30488,39.10333
0.08,25.6,6.64,185.108,73.568,206.075,72.265,2022-10-12T16:10:25.000Z,22.30488,39.10337
0.12,17.06,9.88,326.889,75.395,220.475,77.025,2022-10-12T16:40:25.000Z,22.30488,39.10335
0.03,14.62,5.0,256.264,75.324,258.518,78.399,2022-10-12T17:10:25.000Z,22.30485,39.10337
0.06,12.8,5.68,175.28,76.575,184.399,77.869,2022-10-12T17:40:25.000Z,22.30472,39.10332
0.08,12.8,8.18,210.279,73.274,204.567,74.684,2022-10-12T18:10:25.000Z,22.3048,39.10342
0.16,25.6,13.32,202.306,77.618,190.491,77.698,2022-10-12T18:40:25.000Z,22.30477,39.10337
0.05,20.48,6.08,238.57,80.189,152.354,80.084,2022-10-12T19:10:25.000Z,22.30487,39.10337
0.42,25.6,17.5,217.551,52.774,209.948,50.287,2022-10-12T19:40:25.000Z,22.30483,39.1034
0.23,25.6,15.28,181.297,69.745,187.311,69.648,2022-10-12T20:10:25.000Z,22.30475,39.10337
0.06,8.52,6.54,192.171,74.573,191.373,73.665,2022-10-12T20:40:25.000Z,22.30475,39.1034
0.08,14.62,8.4,95.377,77.574,146.31,76.776,2022-10-12T21:10:25.000Z,22.30478,39.1034
0.03,25.6,5.36,179.572,75.535,184.97,79.179,2022-10-12T21:40:25.000Z,22.30477,39.10352
0.08,20.48,10.08,99.643,72.281,99.462,75.801,2022-10-12T22:10:25.000Z,22.3048,39.10342
0.17,25.6,15.54,183.204,63.556,186.882,71.175,2022-10-12T22:40:25.000Z,22.30475,39.10335
0.31,25.6,16.34,340.017,80.096,340.959,76.147,2022-10-12T23:10:25.000Z,22.30477,39.10342
0.12,14.62,9.8,173.278,69.757,169.516,68.786,2022-10-12T23:40:25.000Z,22.3048,39.1033
0.1,25.6,12.06,127.676,71.456,129.114,75.369,2022-10-13T00:40:25.000Z,22.30478,39.10337
0.07,17.06,7.78,211.097,78.06,170.838,79.775,2022-10-13T01:10:25.000Z,22.30478,39.10337
0.1,25.6,11.42,338.749,76.301,252.474,80.235,2022-10-13T01:40:25.000Z,22.30478,39.1034
0.08,25.6,11.24,142.595,80.176,209.604,78.999,2022-10-13T02:10:25.000Z,22.30478,39.10337
0.02,17.06,6.22,158.359,69.715,158.035,72.891,2022-10-13T02:40:25.000Z,22.30482,39.10337
0.13,25.6,13.42,296.188,78.29,153.435,79.418,2022-10-13T03:40:25.000Z,22.30477,39.10335
0.13,20.48,12.86,124.735,77.33,152.205,75.031,2022-10-13T04:10:25.000Z,22.30477,39.10337
0.13,20.48,11.18,21.038,79.918,173.418,77.857,2022-10-13T04:40:25.000Z,22.30478,39.10337
0.14,17.06,11.96,178.614,70.523,185.566,71.02,2022-10-13T05:10:25.000Z,22.30477,39.1034
0.04,8.52,5.54,125.229,71.002,133.21,79.215,2022-10-13T05:40:25.000Z,22.30482,39.10338
0.23,25.6,16.48,207.539,74.514,187.743,71.336,2022-10-13T06:10:25.000Z,22.30482,39.10343
0.38,25.6,9.4,204.597,70.551,7.253,78.802,2022-10-16T05:39:31.000Z,22.3051,39.10247
0.09,20.48,6.48,147.301,77.122,213.453,78.325,2022-10-16T06:09:31.000Z,22.30513,39.10252
0.07,20.48,8.92,332.241,80.174,286.22,78.727,2022-10-16T06:39:31.000Z,22.30512,39.10247
0.07,3.92,3.98,118.555,62.614,93.633,78.489,2022-10-16T07:09:31.000Z,22.30157,39.06828
0.22,3.78,3.78,11.31,69.271,18.869,74.121,2022-10-16T07:39:31.000Z,22.3241,38.998
0.22,6.02,4.62,340.488,53.81,340.201,74.447,2022-10-16T08:09:31.000Z,22.31147,38.95928
0.38,5.38,5.18,303.64,49.643,298.372,66.874,2022-10-16T08:39:31.000Z,22.3111,38.95968
0.36,5.38,5.02,281.941,47.148,270.888,63.887,2022-10-16T09:09:31.000Z,22.31108,38.95972
0.34,5.68,5.38,276.236,62.029,262.725,71.029,2022-10-16T09:39:31.000Z,22.31138,38.95973
0.27,10.24,5.44,331.124,57.989,316.811,65.331,2022-10-16T10:09:31.000Z,22.32092,39.0094
0.28,25.6,7.42,139.268,73.116,69.814,78.107,2022-10-16T10:39:31.000Z,22.30273,39.0524
0.32,20.48,2.86,266.244,72.747,302.326,74.789,2022-10-16T11:09:31.000Z,22.30272,39.0527
0.32,2.62,2.74,311.906,59.487,342.897,74.869,2022-10-16T11:39:31.000Z,22.30273,39.05272
0.35,2.84,2.56,317.512,59.691,328.206,72.625,2022-10-16T12:09:31.000Z,22.30275,39.05272
0.37,3.0,2.66,298.175,56.521,321.68,71.022,2022-10-16T12:39:31.000Z,22.30278,39.05267
0.38,5.38,2.76,40.338,48.187,324.554,71.911,2022-10-16T13:09:31.000Z,22.3028,39.0527
0.38,3.4,2.9,307.093,59.972,327.911,71.862,2022-10-16T13:39:31.000Z,22.3028,39.05273
0.37,3.3,2.74,308.66,60.056,322.853,68.598,2022-10-16T14:09:31.000Z,22.3028,39.05273
0.37,3.52,2.9,322.407,53.893,327.414,65.947,2022-10-16T14:39:31.000Z,22.30277,39.05272
